LON,LAT,EDO,CLAVE,ESTACION,sep-24
-99.170556,19.286944,DGO,LAJOYACDMX,"La Joya, Cd. de Méx. SACMéx.",247
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",171.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",39.94
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",48.5
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",1
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",202.01
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",162.8
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",114.03
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",133.51
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",103.01
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",88
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",57
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",31.06
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",41.4
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",2
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",55.01
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",68.4
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",113.53
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",34.51
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",80
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",62.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",1616.7
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",641
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",226.3
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",276.4
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",102.21
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",601.3
-99.400833,18.459444,GRO,BVSGR,"Buena Vista, Gro.",446
-100.664444,18.359444,GRO,CALGR,"Ciudad Altamirano, Gro.",302
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",255
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",378.1
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",672.4
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",214
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",487
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",649.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",329.72
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",873.6
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",464
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",305.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",291.5
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",350.1
-99.233611,16.758333,GRO,LASVIGASGRO,"Las Vigas, Gro. SMN*",1265.6
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",67
-99.369167,17.471111,GRO,MCHGR,"Mochitlán, Gro.",532.5
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",616.8
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",364
-98.735,17.777222,GRO,OLNGR,"Olinalá, Gro.",244.1
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",809.1
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",130.9
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",516.1
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",952
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",420.8
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",673.3
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",326.53
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",468.1
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",212.9
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",301.3
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",180.5
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",427.1
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",440
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",219.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",116
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",637.9
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",107.41
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",125.08
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",95.25
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",115.1
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",164.06
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",193
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",87.74
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",90.91
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",135
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",115.7
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",220.1
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",68.74
-101.666667,21.191667,GTO,CSSGJ,"Los Castillos, Gto.",87.32
-101.6675,21.195556,GTO,CSTGJ,"Los Castillos, Gto.",87.32
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",79.41
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",178.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",144.36
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",115.1
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",72.51
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",27.43
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",249.01
-101.266111,21.014167,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",126.02
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",181.48
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",144.25
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",137.61
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",153.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",109.02
-100.883611,20.398333,GTO,LGVGJ,"Presa la Gavia, Gto.",203
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",94
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",82
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",52.92
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",86
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",142.24
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",31.3
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",156.82
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",101.4
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",135
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",186.3
-100.666667,20.05,GTO,SL2GJ,"Solis, Gto.",115.07
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",134.66
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",115.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",103.91
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",146.34
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",147.51
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",179
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",86.8
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",284.51
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",300.2
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",249.01
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",374.2
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",198
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",93.3
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",138.7
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",148.22
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",123.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",167.02
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",112.1
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",86.03
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",74.8
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",80.04
-99.308333,20.573611,HGO,TAXQUILLOCFE,"Taxquillo, Hgo. CFE*",10.58
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",121.72
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",86.22
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",7.8
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",146
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",55.6
-103.225278,22.327222,JAL,ACHZC,"Achimec, Jal.",78.43
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",66.6
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",124
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",113.23
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",135.83
-104.061111,19.913611,JAL,BBAJL,"Basilio Vadillo, Jal.",113.53
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",53.5
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",65.5
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",207.2
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",233.17
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",377.01
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",440
-104.566667,19.233333,JAL,CIHJL,"Cihuatlán, Jal.",588.98
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",56.6
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",194.51
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",206.01
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",71.33
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",392.72
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",108.41
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",86.63
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",236.42
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",85.16
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",158.91
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",197.42
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",109.01
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",211.33
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",79.8
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",139.8
-105.206667,20.728611,JAL,LDBJL,"La Desembocada, Jal.",196.5
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",156.6
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",121.91
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",239.53
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",92.2
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",94.6
-103.361667,20.583889,JAL,PITJL,"PIAE Toluquilla, Jal.",91.3
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",97
-103.37,19.5625,JAL,QUTJL,"Quito, Jal.",262.5
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",83.8
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",8.13
-104.59,20.252222,JAL,RODJL,"El Rodeo, Jal.",228.7
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",134.31
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",134.31
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",120.2
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",196.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",88.11
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",125.52
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",112.2
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",42.5
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",142.45
-103.419444,20.4425,JAL,TLAJOMULCO,"Tlajomulco, Jal. SMN*",15.6
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",131.49
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",169.82
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",48.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",69.81
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",48
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx SMN*",238.8
-98.912222,19.543611,MEX,ATEMX,"Atenco, Méx.",92.15
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",255.3
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SACMéx.",270.75
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",228.3
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",189.97
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",320.5
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",109.53
-98.885,19.485833,MEX,CHAPINGODF,"Chapingo, Méx. SACMéx.",3.5
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SACMéx.",162.92
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SACMéx.",147.82
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",266.4
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",144.1
-99.304444,19.695,MEX,CNPMX,"La Concepción, Méx.",156.7
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",199.8
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",202.1
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",212.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",207.8
-99.252222,19.635556,MEX,GDLMX,"Guadalupe, Méx.",81
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",94.37
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",92.56
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",165.42
-100.075833,19.383333,MEX,LBEMX,"Los Berros, Méx.",238.61
-99.250833,19.633333,MEX,LDEGUADALUPE,"Lago de Guadalupe, Méx. SGT*",1.75
-99.220833,19.477778,MEX,MBLMX,"Molino Blanco, Méx.",215.03
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",248.41
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx",318.46
-99.234722,19.475833,MEX,PBRIOHONDO,"P.B. Río Hondo, Méx. SACMéx.",209.25
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",268.34
-99.025,19.65,MEX,PCCMX,"Planta Chiconautla 2, Méx.",147.82
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",162.38
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",354
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",204.72
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",224.01
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",271.2
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",52.07
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",246
-99.0425,19.616111,MEX,POZOGRANCANAL,"Pozo Gran Canal, Méx. SACMéx.",168.25
-99.293611,19.4575,MEX,PRESATOTOLICA,"Presa Totolica, Méx. SACMéx.",249.5
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",277.5
-98.911111,19.530556,MEX,SADMX,"San Andrés, Méx.",74.91
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",176.3
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",436.4
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",127.03
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",239
-98.873333,19.284722,MEX,SLCHALCO,"San Luis Chalco, Méx. SGT*",91.75
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",289
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx",209.8
-98.858611,19.644722,MEX,SNLMX,"San Lucas, Méx.",113
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",226.92
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",263.21
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",225.32
-99.283333,19.453889,MEX,TOTMX,"Totolica, Méx",235.8
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",182.02
-99.6125,19.429167,MEX,TROMX,"Trojes, Méx.",171.69
-99.283056,19.4525,MEX,TTLMX,"Totolica hidrométrica, Méx.",189.4
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx",106.15
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",131.03
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",296.71
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.49,19.286944,MEX,VILLACARMELA,"Villa Carmela, Méx. SACMéx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",300.8
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",213.62
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",141.5
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",4.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",249.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",244
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",149.63
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",224.81
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",258.52
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",124.81
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",194.7
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",190.02
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",167.9
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",307.02
-102.601944,19.958333,MICH,JARMC,"Jaripo, Mich.",185.2
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",503.2
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",180.2
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",173.02
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",157.02
-101.2,19.7,MICH,MNOMC,"Morelia Norte, Mich.",149.6
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",195.01
-101.176111,19.688611,MICH,MORMC,"Observatorio de Morelia, Mich.",135.6
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",197.5
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",133.04
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",112.4
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",320
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",320.7
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",221
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",138.07
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",155.2
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",122.8
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",887.82
-101.746944,19.920278,MICH,VJIMC,"Villa Jiménez, Mich.",157.81
-102.242222,20.339444,MICH,YURMC,"Yurécuaro, Mich.",250.74
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",90.4
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",198.2
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo L.C., Mich.",969
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",304.6
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",279.3
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",323.6
-99.463611,18.68,MOR,APAMR,"Apacingo, Mor.",387.11
-98.928056,18.948889,MOR,ATLMR,"Atlatlahucan, Mor.",190.4
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",275.3
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",367
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",421.95
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",337.1
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",273.3
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",373
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",227.66
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",433.51
-99.025,18.441389,MOR,HUTMR,"Huautla, Mor.",151.04
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",328.8
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",296.07
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",327.8
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",208.81
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",232.96
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",215.07
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",269.02
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",404.3
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",406.3
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",262.8
-99.433333,18.8675,MOR,PAPMR,"Palpan, Mor.",334.51
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",380.33
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",353.3
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",471.06
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",313.5
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",203
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",246.81
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",272.13
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",288.19
-98.710278,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",130.4
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",390.64
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",340
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",456.51
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",255.23
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",393.1
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",301.3
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",355.01
-99.250278,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",303.5
